城市,日期,AQI,质量等级,AQI排名,PM2.5,PM10,NO2,SO2,CO,O3
兰州市,2020-03-16,58,良,186,37,63.0,39.0,7,0.75,61
兰州市,2020-03-17,73,良,289,44,96.0,67.0,14,1.26,57
兰州市,2020-03-18,78,良,253,44,106.0,65.0,19,1.21,55
兰州市,2020-03-19,103,轻度污染,319,46,155.0,64.0,21,1.3,52
兰州市,2020-03-20,92,良,309,44,135.0,55.0,16,1.05,60
兰州市,2020-03-21,71,良,239,35,91.0,41.0,8,0.82,83
兰州市,2020-03-22,82,良,325,41,114.0,55.0,17,1.15,67
兰州市,2020-03-23,76,良,307,35,103.0,40.0,11,0.83,76
兰州市,2020-03-24,78,良,307,39,107.0,55.0,17,0.87,64
兰州市,2020-03-25,141,轻度污染,360,62,214.5,51.0,16,0.79,54
兰州市,2020-03-26,87,良,320,42,121.0,20.0,5,0.6,72
兰州市,2020-03-27,56,良,329,28,63.0,37.0,7,0.78,60
兰州市,2020-03-28,59,良,324,30,68.0,43.0,9,0.79,49
兰州市,2020-03-29,79,良,349,38,108.0,40.0,10,0.75,60
兰州市,2020-03-30,84,良,332,40,118.0,54.0,13,0.93,46
兰州市,2020-03-31,90,良,324,39,129.0,37.0,11,0.7,72
兰州市,2020-04-01,57,良,238,34,64.0,20.0,5,0.58,68
兰州市,2020-04-02,50,优,187,31,54.0,29.0,11,0.66,57
兰州市,2020-04-03,51,良,156,33,52.0,33.0,6,0.81,62
兰州市,2020-04-04,51,良,140,32,55.0,44.0,8,1.0,54
兰州市,2020-04-05,64,良,222,35,78.0,51.0,11,1.09,69
兰州市,2020-04-06,62,良,206,36,74.0,38.0,16,0.78,86
兰州市,2020-04-07,56,良,166,32,62.0,34.0,8,0.68,85
兰州市,2020-04-08,68,良,253,32,86.0,51.0,11,1.13,63
兰州市,2020-04-09,76,良,289,32,102.0,59.0,14,0.85,61
兰州市,2020-04-10,141,轻度污染,352,60,214.5,34.0,12,0.48,67
兰州市,2020-04-11,73,良,311,31,97.0,28.0,14,0.44,78
兰州市,2020-04-12,70,良,259,30,91.0,51.0,13,0.83,67
兰州市,2020-04-13,88,良,323,40,125.0,53.0,12,0.78,69
兰州市,2020-04-14,105,轻度污染,326,47,160.0,59.0,16,1.0,57
兰州市,2020-04-15,126,轻度污染,348,53,202.0,56.0,21,0.85,70
兰州市,2020-04-16,71,良,217,27,93.0,21.0,10,0.4,83
兰州市,2020-04-17,85,良,279,30,120.0,42.0,13,0.58,66
兰州市,2020-04-18,81,良,304,39,113.0,27.0,10,0.78,94
兰州市,2020-04-19,98,良,336,44,146.0,46.0,14,0.73,74
兰州市,2020-04-20,101,轻度污染,364,42,152.0,19.0,11,0.44,79
兰州市,2020-04-21,61,良,310,28,72.0,22.0,5,0.41,84
兰州市,2020-04-22,61,良,312,29,72.0,42.0,11,0.71,72
兰州市,2020-04-23,65,良,324,26,79.0,32.0,11,0.42,95
兰州市,2020-04-24,59,良,239,25,68.0,36.0,11,0.53,92
兰州市,2020-04-25,68,良,300,28,88.0,54.0,18,0.67,65
兰州市,2020-04-26,76,良,332,35,103.0,61.0,25,1.01,63
兰州市,2020-04-27,79,良,349,37,107.0,68.0,24,0.98,66
兰州市,2020-04-28,82,良,335,37,113.0,66.0,26,0.91,69
兰州市,2020-04-29,80,良,308,36,110.0,63.0,18,0.8,68
兰州市,2020-04-30,86,良,318,34,120.0,65.0,20,0.95,71
兰州市,2020-05-01,87,良,336,36,112.0,73.0,20,0.97,80
兰州市,2020-05-02,88,良,340,38,107.0,77.0,22,1.01,86
兰州市,2020-05-03,141,轻度污染,349,54,214.5,54.0,12,0.73,73
兰州市,2020-05-04,100,良,354,46,149.0,23.0,8,0.62,106
兰州市,2020-05-05,82,良,354,35,113.0,50.0,12,0.7,86
兰州市,2020-05-06,46,优,183,26,48.0,26.0,11,0.55,100
兰州市,2020-05-07,51,良,255,30,56.0,27.0,5,0.48,66
兰州市,2020-05-08,62,良,335,27,76.0,16.0,6,0.29,81
兰州市,2020-05-09,51,良,302,22,51.0,26.0,5,0.49,88
兰州市,2020-05-10,84,良,331,38,116.0,45.0,14,0.68,65
兰州市,2020-05-11,71,良,306,34,94.0,33.0,5,0.47,74
兰州市,2020-05-12,68,良,290,28,87.0,50.0,14,0.77,70
兰州市,2020-05-13,62,良,193,25,75.0,32.0,8,0.64,82
兰州市,2020-05-14,77,良,322,33,103.0,50.0,12,0.69,72
兰州市,2020-05-15,69,良,291,33,89.0,39.0,13,0.6,78
兰州市,2020-05-16,51,良,200,21,52.0,38.0,7,0.45,83
兰州市,2020-05-17,82,良,300,30,114.0,45.0,16,0.73,74
兰州市,2020-05-18,81,良,337,34,113.0,34.0,10,0.61,80
兰州市,2020-05-19,76,良,351,32,101.0,52.0,14,0.73,74
兰州市,2020-05-20,70,良,272,31,90.0,59.0,19,0.95,70
兰州市,2020-05-21,64,良,286,28,77.0,51.0,13,0.78,81
兰州市,2020-05-22,77,良,345,32,104.0,49.0,17,0.68,73
兰州市,2020-05-23,43,优,184,25,45.0,27.0,5,0.49,79
兰州市,2020-05-24,40,优,155,22,40.0,35.0,8,0.48,59
兰州市,2020-05-25,48,优,230,22,51.0,35.0,9,0.71,71
兰州市,2020-05-26,29,优,102,17,27.0,28.0,6,0.5,64
兰州市,2020-05-27,41,优,166,19,34.0,34.0,5,0.59,76
兰州市,2020-05-28,54,良,205,20,55.0,42.0,10,0.86,74
兰州市,2020-05-29,67,良,283,27,82.0,41.0,14,0.68,77
兰州市,2020-05-30,54,良,268,30,61.0,31.0,5,0.56,82
兰州市,2020-05-31,68,良,323,29,81.0,48.0,14,0.87,85
兰州市,2020-06-01,54,良,254,23,59.0,34.0,8,0.6,85
兰州市,2020-06-02,61,良,280,24,70.0,48.0,12,0.89,79
兰州市,2020-06-03,66,良,274,26,70.0,47.0,15,0.94,91
兰州市,2020-06-04,58,良,261,25,68.0,48.0,13,0.65,75
兰州市,2020-06-05,67,良,299,24,67.0,52.0,12,0.96,88
兰州市,2020-06-06,71,良,312,31,92.0,72.0,18,0.83,53
兰州市,2020-06-07,76,良,315,37,101.0,33.0,8,0.53,84
兰州市,2020-06-08,43,优,183,22,44.0,19.0,5,0.5,88
兰州市,2020-06-09,65,良,313,27,76.0,35.0,11,0.63,98
兰州市,2020-06-10,72,良,336,32,95.0,33.0,9,0.6,89
兰州市,2020-06-11,46,优,250,24,43.0,17.0,6,0.48,115
兰州市,2020-06-12,54,良,306,24,51.0,24.0,10,0.55,112
兰州市,2020-06-13,56,良,291,29,63.0,25.0,5,0.5,79
兰州市,2020-06-14,54,良,306,25,61.0,37.0,11,0.88,70
兰州市,2020-06-15,53,良,289,26,57.0,24.0,13,0.69,92
兰州市,2020-06-16,42,优,257,22,42.0,31.0,5,0.71,78
兰州市,2020-06-17,41,优,253,20,37.0,37.0,7,0.65,84
兰州市,2020-06-18,66,良,353,25,68.0,51.0,12,0.99,87
兰州市,2020-06-19,56,良,305,20,54.0,35.0,8,0.58,97
兰州市,2020-06-20,57,良,272,23,50.0,25.0,8,0.59,109
兰州市,2020-06-21,49,优,268,24,54.0,21.0,8,0.59,84
兰州市,2020-06-22,36,优,211,19,34.0,23.0,5,0.54,93
兰州市,2020-06-23,56,良,326,22,60.0,47.0,7,0.69,77
兰州市,2020-06-24,68,良,340,26,73.0,56.0,14,0.87,77
兰州市,2020-06-25,69,良,356,33,91.0,50.0,17,0.83,63
兰州市,2020-06-26,43,优,248,18,34.0,22.0,6,0.47,111
兰州市,2020-06-27,53,良,289,19,55.0,41.0,11,0.9,78
兰州市,2020-06-28,79,良,353,35,105.0,22.0,8,0.58,114
兰州市,2020-06-29,59,良,341,21,68.0,41.0,9,0.63,77
兰州市,2020-06-30,59,良,333,23,69.0,45.0,14,0.75,71
兰州市,2020-07-01,38,优,181,17,34.0,26.0,7,0.54,90
兰州市,2020-07-02,62,良,340,24,71.0,40.0,16,0.77,91
兰州市,2020-07-03,62,良,341,30,74.0,38.0,7,0.52,70
兰州市,2020-07-04,67,良,347,29,68.0,43.0,8,0.66,92
兰州市,2020-07-05,79,良,362,30,91.0,58.0,16,0.78,85
兰州市,2020-07-06,61,良,327,25,68.0,46.0,14,0.63,91
兰州市,2020-07-07,55,良,298,18,46.0,41.0,8,0.66,102
兰州市,2020-07-08,47,优,250,18,43.0,27.0,10,0.44,103
兰州市,2020-07-09,44,优,235,19,45.0,28.0,10,0.49,87
兰州市,2020-07-10,42,优,209,18,37.0,23.0,6,0.55,103
兰州市,2020-07-11,29,优,134,13,27.0,31.0,6,0.55,61
兰州市,2020-07-12,45,优,303,15,33.0,36.0,6,0.66,90
兰州市,2020-07-13,52,良,338,19,56.0,52.0,12,0.91,51
兰州市,2020-07-14,32,优,113,14,28.0,29.0,7,0.61,69
兰州市,2020-07-15,39,优,188,10,33.0,32.0,9,0.88,76
兰州市,2020-07-16,40,优,204,15,40.0,34.0,11,0.76,59
兰州市,2020-07-17,48,优,279,18,43.0,31.0,11,0.68,88
兰州市,2020-07-18,31,优,155,14,24.0,22.0,5,0.44,91
兰州市,2020-07-19,48,优,317,18,39.0,39.0,11,0.73,91
兰州市,2020-07-20,55,良,306,17,52.0,44.0,12,0.72,80
兰州市,2020-07-21,42,优,219,16,40.0,26.0,8,0.49,85
兰州市,2020-07-22,41,优,233,16,37.0,26.0,8,0.81,83
兰州市,2020-07-23,38,优,204,16,39.0,26.0,6,0.53,50
兰州市,2020-07-24,48,优,245,23,50.0,30.0,6,0.73,58
兰州市,2020-07-25,40,优,189,14,44.0,30.0,6,0.53,74
兰州市,2020-07-26,70,良,356,27,86.0,51.0,11,0.88,75
兰州市,2020-07-27,73,良,356,24,85.0,56.0,16,0.97,84
兰州市,2020-07-28,50,优,277,18,52.0,38.0,8,0.63,76
兰州市,2020-07-29,50,优,274,18,52.0,27.0,7,0.72,84
兰州市,2020-07-30,49,优,290,19,53.0,28.0,9,0.8,99
兰州市,2020-07-31,68,良,358,26,78.0,43.0,15,0.73,89
兰州市,2020-08-01,47,优,303,16,42.0,27.0,7,0.53,108
兰州市,2020-08-02,57,良,357,21,62.0,38.0,16,0.91,87
兰州市,2020-08-03,46,优,299,16,45.0,28.0,9,0.68,92
兰州市,2020-08-04,38,优,260,19,37.0,28.0,11,0.83,78
兰州市,2020-08-05,32,优,194,14,28.0,19.0,9,0.72,79
兰州市,2020-08-06,37,优,273,16,36.0,31.0,10,0.79,62
兰州市,2020-08-07,55,良,358,20,61.0,52.0,13,1.18,61
兰州市,2020-08-08,52,良,342,17,51.0,38.0,7,0.8,80
兰州市,2020-08-09,56,良,334,18,57.0,47.0,15,1.24,73
兰州市,2020-08-10,65,良,351,25,77.0,53.0,20,1.08,75
兰州市,2020-08-11,34,优,190,16,33.0,29.0,8,0.95,64
兰州市,2020-08-12,46,优,309,19,48.0,23.0,6,0.73,81
兰州市,2020-08-13,50,优,356,15,51.0,44.0,14,1.0,64
兰州市,2020-08-14,35,优,256,12,33.0,40.0,7,0.59,43
兰州市,2020-08-15,45,优,315,17,44.0,50.0,9,0.8,58
兰州市,2020-08-16,57,良,331,20,67.0,36.0,7,0.55,61
兰州市,2020-08-17,33,优,173,13,30.0,28.0,6,0.53,84
兰州市,2020-08-18,44,优,259,14,42.0,42.0,10,0.89,60
兰州市,2020-08-19,46,优,298,16,45.0,39.0,11,0.65,75
兰州市,2020-08-20,43,优,308,14,43.0,32.0,8,0.57,58
兰州市,2020-08-21,30,优,138,12,30.0,20.0,6,0.5,62
兰州市,2020-08-22,41,优,199,15,41.0,33.0,10,0.81,43
兰州市,2020-08-23,31,优,105,12,22.0,29.0,5,0.5,69
兰州市,2020-08-24,47,优,287,17,43.0,43.0,9,1.03,69
兰州市,2020-08-25,63,良,346,17,55.0,54.0,8,0.76,86
兰州市,2020-08-26,76,良,358,25,79.0,63.0,15,1.14,80
兰州市,2020-08-27,83,良,358,33,116.0,48.0,17,0.94,62
兰州市,2020-08-28,73,良,348,29,98.0,39.0,10,0.69,68
兰州市,2020-08-29,43,优,178,17,47.0,25.0,6,0.55,64
兰州市,2020-08-30,23,优,52,10,19.0,24.0,4,0.64,59
兰州市,2020-08-31,43,优,223,15,39.0,37.0,9,1.03,62
兰州市,2020-09-01,42,优,193,14,43.0,38.0,15,0.69,46
兰州市,2020-09-02,53,良,269,18,57.0,44.0,14,0.84,61
兰州市,2020-09-03,64,良,321,22,78.0,64.0,16,0.98,40
兰州市,2020-09-04,62,良,294,25,75.0,55.0,16,1.01,61
兰州市,2020-09-05,51,良,213,23,54.0,53.0,12,0.77,33
兰州市,2020-09-06,58,良,245,22,68.0,54.0,14,1.08,52
兰州市,2020-09-07,61,良,244,21,72.0,46.0,13,0.72,60
兰州市,2020-09-08,56,良,256,21,62.0,47.0,8,0.58,52
兰州市,2020-09-09,43,优,189,21,44.0,36.0,9,0.58,58
兰州市,2020-09-10,52,良,268,22,57.0,44.0,13,1.0,52
兰州市,2020-09-11,51,良,326,21,51.0,43.0,9,0.62,62
兰州市,2020-09-12,54,良,320,22,60.0,44.0,11,0.75,40
兰州市,2020-09-13,38,优,174,16,39.0,41.0,7,0.6,37
兰州市,2020-09-14,35,优,166,18,35.0,30.0,5,0.57,64
兰州市,2020-09-15,38,优,226,18,39.0,32.0,7,0.55,72
兰州市,2020-09-16,53,良,317,22,62.0,54.0,12,0.93,32
兰州市,2020-09-17,40,优,267,17,38.0,39.0,7,0.53,70
兰州市,2020-09-18,63,良,344,25,77.0,51.0,13,0.87,49
兰州市,2020-09-19,48,优,250,18,50.0,33.0,7,0.54,43
兰州市,2020-09-20,35,优,187,17,35.0,30.0,6,0.55,44
兰州市,2020-09-21,26,优,117,15,25.0,36.0,6,0.71,32
兰州市,2020-09-22,37,优,195,18,35.0,35.0,10,0.68,52
兰州市,2020-09-23,56,良,308,26,64.0,53.0,10,0.86,43
兰州市,2020-09-24,70,良,340,31,91.0,57.0,9,0.88,13
兰州市,2020-09-25,59,良,292,24,69.0,42.0,8,0.78,33
兰州市,2020-09-26,50,优,245,18,53.0,33.0,8,0.68,42
兰州市,2020-09-27,34,优,142,12,34.0,26.0,6,0.49,51
兰州市,2020-09-28,27,优,72,11,26.0,23.0,7,0.51,55
兰州市,2020-09-29,51,良,277,17,56.0,42.0,9,0.66,56
兰州市,2020-09-30,38,优,158,18,38.0,28.0,7,0.56,48
兰州市,2020-10-01,44,优,152,19,44.0,23.0,8,0.48,68
兰州市,2020-10-02,51,良,255,22,53.0,27.0,8,0.48,69
兰州市,2020-10-03,53,良,300,20,59.0,45.0,10,0.53,49
兰州市,2020-10-04,51,良,308,18,56.0,35.0,12,0.47,41
兰州市,2020-10-05,51,良,311,22,54.0,30.0,12,0.51,53
兰州市,2020-10-06,54,良,278,25,59.0,46.0,11,0.78,33
兰州市,2020-10-07,55,良,277,25,63.0,40.0,9,0.71,35
兰州市,2020-10-08,47,优,217,19,51.0,32.0,8,0.61,48
兰州市,2020-10-09,64,良,292,28,77.0,54.0,9,0.67,39
兰州市,2020-10-10,62,良,264,26,76.0,37.0,8,0.6,66
兰州市,2020-10-11,75,良,307,29,102.0,18.0,8,0.28,73
兰州市,2020-10-12,63,良,278,26,76.0,33.0,11,0.44,58
兰州市,2020-10-13,56,良,234,23,64.0,26.0,9,0.45,64
兰州市,2020-10-14,43,优,236,19,44.0,33.0,9,0.51,56
兰州市,2020-10-15,62,良,323,27,73.0,42.0,15,0.7,52
兰州市,2020-10-16,55,良,299,21,62.0,38.0,9,0.62,65
兰州市,2020-10-17,69,良,318,31,89.0,50.0,20,0.84,47
兰州市,2020-10-18,50,优,198,23,54.0,37.0,8,0.5,67
兰州市,2020-10-19,68,良,257,37,86.0,58.0,17,1.03,38
兰州市,2020-10-20,90,良,282,43,130.0,78.0,26,1.09,25
兰州市,2020-10-21,93,良,275,52,139.0,78.0,24,1.4,28
兰州市,2020-10-22,96,良,312,51,141.0,84.0,25,1.55,25
兰州市,2020-10-23,85,良,315,43,120.0,66.0,19,1.1,38
兰州市,2020-10-24,70,良,244,39,91.0,64.0,10,1.08,31
兰州市,2020-10-25,72,良,233,36,96.0,56.0,15,0.99,40
兰州市,2020-10-26,55,良,106,25,62.0,43.0,16,0.6,54
兰州市,2020-10-27,45,优,99,30,38.0,39.0,5,0.69,44
兰州市,2020-10-28,50,优,177,34,50.0,45.0,7,0.9,41
兰州市,2020-10-29,73,良,273,49,92.0,65.0,14,1.45,24
兰州市,2020-10-30,59,良,179,32,68.0,36.0,9,0.7,47
兰州市,2020-10-31,78,良,272,32,107.0,39.0,13,0.56,60
兰州市,2020-11-01,57,良,172,24,67.0,41.0,18,0.6,52
兰州市,2020-11-02,75,良,294,36,100.0,63.0,14,1.0,35
兰州市,2020-11-03,85,良,357,47,119.0,75.0,26,1.43,20
兰州市,2020-11-04,81,良,338,46,112.0,76.0,24,1.32,16
兰州市,2020-11-05,80,良,295,49,100.0,45.0,12,0.82,47
兰州市,2020-11-06,118,轻度污染,363,52,186.0,53.0,14,0.9,48
兰州市,2020-11-07,99,良,311,52,148.0,78.0,25,1.55,25
兰州市,2020-11-08,87,良,312,51,124.0,70.0,29,1.48,19
兰州市,2020-11-09,92,良,322,63,130.0,79.0,18,1.9,24
兰州市,2020-11-10,101,轻度污染,325,70,149.0,89.0,27,2.16,21
兰州市,2020-11-11,103,轻度污染,328,74,149.0,90.5,30,1.95,24
兰州市,2020-11-12,95,良,302,69,134.0,87.0,28,1.89,23
兰州市,2020-11-13,107,轻度污染,315,80,147.0,90.5,31,2.03,22
兰州市,2020-11-14,110,轻度污染,310,82,144.0,90.5,22,1.97,26
兰州市,2020-11-15,121,轻度污染,320,91,151.0,90.5,18,1.98,25
兰州市,2020-11-16,110,轻度污染,285,81,140.0,80.0,18,1.64,30
兰州市,2020-11-17,80,良,256,35,111.0,31.0,14,0.69,75
兰州市,2020-11-18,76,良,343,39,104.0,52.0,11,0.92,43
兰州市,2020-11-19,84,良,362,48,118.0,77.0,22,1.51,23
兰州市,2020-11-20,80,良,354,48,108.0,54.0,21,1.3,21
兰州市,2020-11-21,33,优,143,21,32.0,20.0,7,0.51,56
兰州市,2020-11-22,47,优,291,29,49.0,41.0,12,0.79,35
兰州市,2020-11-23,64,良,326,43,77.0,59.0,16,1.48,20
兰州市,2020-11-24,66,良,273,46,73.0,44.0,12,1.34,28
兰州市,2020-11-25,73,良,265,53,81.0,43.0,15,1.0,37
兰州市,2020-11-26,87,良,292,63,105.0,58.0,22,1.49,23
兰州市,2020-11-27,63,良,254,37,75.0,58.0,25,1.13,22
兰州市,2020-11-28,91,良,310,65,121.0,70.0,19,1.58,28
兰州市,2020-11-29,66,良,245,43,81.0,57.0,24,1.08,35
兰州市,2020-11-30,69,良,209,43,86.0,55.0,26,1.23,33
兰州市,2020-12-01,79,良,244,58,89.0,40.0,20,1.04,37
兰州市,2020-12-02,52,良,171,35,51.0,28.0,16,0.78,58
兰州市,2020-12-03,56,良,220,36,60.0,40.0,14,0.96,41
兰州市,2020-12-04,74,良,272,51,93.0,64.0,17,1.37,17
兰州市,2020-12-05,87,良,267,64,109.0,64.0,20,1.55,17
兰州市,2020-12-06,80,良,229,58,96.0,57.0,22,1.39,18
兰州市,2020-12-07,76,良,222,53,97.0,68.0,19,1.42,19
兰州市,2020-12-08,77,良,254,56,93.0,66.0,19,1.48,22
兰州市,2020-12-09,51,良,98,33,55.0,37.0,11,0.84,52
兰州市,2020-12-10,73,良,168,46,95.0,73.0,21,1.52,20
兰州市,2020-12-11,70,良,162,43,90.0,66.0,31,1.5,25
兰州市,2020-12-12,64,良,120,36,78.0,51.0,21,1.27,36
兰州市,2020-12-13,56,良,134,27,65.0,24.0,13,0.72,49
兰州市,2020-12-14,77,良,350,43,101.0,60.0,23,1.46,18
兰州市,2020-12-15,82,良,341,57,110.0,65.0,23,1.73,19
兰州市,2020-12-16,67,良,266,40,84.0,60.0,21,1.36,23
兰州市,2020-12-17,45,优,116,26,45.0,34.0,16,0.74,55
兰州市,2020-12-18,59,良,192,35,69.0,61.0,18,1.38,25
兰州市,2020-12-19,62,良,179,36,75.0,63.0,20,1.25,27
兰州市,2020-12-20,90,良,269,63,118.0,75.0,31,2.02,16
兰州市,2020-12-21,108,轻度污染,288,81,144.0,88.0,38,2.65,14
兰州市,2020-12-22,113,轻度污染,261,65,169.0,70.0,32,2.39,20
兰州市,2020-12-23,88,良,145,41,125.0,72.0,27,1.88,26
兰州市,2020-12-24,83,良,204,46,117.0,74.0,35,2.11,17
兰州市,2020-12-25,95,良,256,64,140.0,81.0,38,2.72,12
兰州市,2020-12-26,108,轻度污染,237,77,161.0,90.0,38,3.09,15
兰州市,2020-12-27,121,轻度污染,234,90,176.0,90.5,38,3.27,14
兰州市,2020-12-28,82,良,131,49,111.0,54.0,23,1.94,34
兰州市,2020-12-29,44,优,97,20,44.0,24.0,8,0.92,56
兰州市,2020-12-30,53,良,271,26,57.0,38.0,17,1.24,41
兰州市,2020-12-31,74,良,338,45,98.0,61.0,27,1.97,15
兰州市,2021-01-01,89,良,339,60,122.0,74.0,36,2.35,13
兰州市,2021-01-02,85,良,250,60,116.0,67.0,36,2.13,21
兰州市,2021-01-03,65,良,144,37,81.0,56.0,25,1.36,30
兰州市,2021-01-04,64,良,149,35,78.0,46.0,21,1.09,36
兰州市,2021-01-05,51,良,151,29,55.0,39.0,23,0.95,36
兰州市,2021-01-06,49,优,87,23,51.0,30.0,16,0.87,48
兰州市,2021-01-07,60,良,205,29,71.0,51.0,23,1.18,25
兰州市,2021-01-08,82,良,347,52,112.0,73.0,30,2.05,13
兰州市,2021-01-09,75,良,325,51,100.0,60.0,36,1.82,19
兰州市,2021-01-10,58,良,158,30,67.0,36.0,23,0.98,41
兰州市,2021-01-11,80,良,281,44,111.0,68.0,21,1.6,22
兰州市,2021-01-12,104,轻度污染,268,66,157.0,90.5,38,3.2,13
兰州市,2021-01-13,94,良,251,61,136.0,89.0,38,2.78,15
兰州市,2021-01-14,115,轻度污染,284,49,178.0,64.0,24,2.28,25
兰州市,2021-01-15,81,良,135,31,111.0,43.0,22,1.23,34
兰州市,2021-01-16,52,良,87,25,55.0,30.0,18,0.82,45
兰州市,2021-01-17,78,良,238,49,107.0,69.0,25,1.96,17
兰州市,2021-01-18,100,良,344,63,150.0,85.0,28,3.0,14
兰州市,2021-01-19,81,良,229,47,111.0,76.0,31,2.15,23
兰州市,2021-01-20,90,良,224,57,127.0,87.0,38,2.23,17
兰州市,2021-01-21,91,良,182,63,128.0,83.0,38,2.33,19
兰州市,2021-01-22,85,良,159,55,118.0,86.0,38,2.43,16
兰州市,2021-01-23,87,良,165,61,121.0,88.0,38,2.42,12
兰州市,2021-01-24,97,良,164,64,135.0,64.0,30,1.84,22
兰州市,2021-01-25,109,轻度污染,257,67,167.0,55.0,11,1.25,38
兰州市,2021-01-26,104,轻度污染,244,51,157.0,57.0,15,1.16,29
兰州市,2021-01-27,93,良,207,48,137.0,51.0,21,1.23,30
兰州市,2021-01-28,119,轻度污染,308,49,188.0,63.0,25,1.34,27
兰州市,2021-01-29,82,良,251,46,116.0,60.0,25,1.35,25
兰州市,2021-01-30,64,良,147,37,78.0,63.0,24,1.5,25
兰州市,2021-01-31,65,良,139,42,79.0,64.0,26,1.54,31
兰州市,2021-02-01,65,良,164,41,80.0,62.0,28,1.45,33
兰州市,2021-02-02,74,良,250,45,98.0,69.0,25,1.7,28
兰州市,2021-02-03,65,良,181,38,81.0,59.0,23,1.6,30
兰州市,2021-02-04,64,良,146,35,78.0,63.0,25,1.48,27
兰州市,2021-02-05,69,良,179,38,88.0,63.0,24,1.53,32
兰州市,2021-02-06,63,良,168,38,77.0,58.0,26,1.53,33
兰州市,2021-02-07,62,良,185,38,73.0,63.0,30,1.54,32
兰州市,2021-02-08,68,良,272,47,85.0,66.0,31,1.75,32
兰州市,2021-02-09,74,良,260,52,90.0,71.0,29,1.84,34
兰州市,2021-02-10,81,良,236,59,97.0,75.0,32,1.86,39
兰州市,2021-02-11,90,良,230,60,114.0,61.0,23,1.68,40
兰州市,2021-02-12,91,良,190,60,120.0,38.0,28,1.05,49
兰州市,2021-02-13,52,良,168,20,58.0,22.0,10,0.56,66
兰州市,2021-02-14,59,良,231,27,68.0,29.0,23,0.91,49
兰州市,2021-02-15,49,优,203,22,49.0,26.0,16,0.66,63
兰州市,2021-02-16,44,优,146,24,44.0,38.0,18,1.18,52
兰州市,2021-02-17,48,优,217,28,49.0,49.0,27,1.24,35
兰州市,2021-02-18,50,优,219,27,53.0,46.0,21,1.08,45
兰州市,2021-02-19,53,良,172,31,59.0,52.0,24,1.31,41
兰州市,2021-02-20,55,良,191,29,61.0,54.0,22,1.43,34
兰州市,2021-02-21,63,良,223,31,75.0,57.0,25,1.56,34
兰州市,2021-02-22,67,良,195,37,84.0,63.0,23,1.38,29
兰州市,2021-02-23,81,良,310,44,111.0,52.0,26,1.23,51
兰州市,2021-02-24,77,良,309,39,103.0,24.0,14,0.71,93
兰州市,2021-02-25,68,良,284,49,79.0,29.0,12,0.9,81
兰州市,2021-02-26,56,良,207,37,58.0,33.0,8,0.87,53
兰州市,2021-02-27,86,良,258,35,126.0,20.0,8,0.66,50
兰州市,2021-02-28,66,良,279,26,83.0,17.0,12,0.54,67
兰州市,2021-03-01,56,良,319,26,63.0,36.0,10,0.71,55
兰州市,2021-03-02,74,良,323,42,98.0,57.0,21,1.1,33
兰州市,2021-03-03,71,良,296,40,92.0,62.0,22,1.15,37
兰州市,2021-03-04,69,良,263,36,87.0,63.0,24,1.13,34
兰州市,2021-03-05,69,良,253,35,87.0,46.0,18,1.02,44
兰州市,2021-03-06,67,良,310,33,84.0,52.0,15,0.82,48
兰州市,2021-03-07,72,良,294,40,94.0,53.0,18,1.0,45
兰州市,2021-03-08,57,良,168,31,65.0,53.0,14,1.12,43
兰州市,2021-03-09,61,良,201,34,72.0,51.0,15,0.94,50
兰州市,2021-03-10,52,良,163,26,57.0,42.0,8,0.78,65
兰州市,2021-03-11,62,良,214,35,75.0,61.0,15,1.18,43
兰州市,2021-03-12,69,良,242,34,87.0,55.0,23,1.2,44
兰州市,2021-03-13,78,良,238,44,106.0,76.0,23,1.3,38
兰州市,2021-03-14,141,轻度污染,363,91,214.5,49.0,10,0.83,54
兰州市,2021-03-15,141,轻度污染,290,74,214.5,76.0,24,1.31,37
兰州市,2021-03-16,141,轻度污染,360,91,214.5,27.0,6,0.63,38
兰州市,2021-03-17,141,轻度污染,349,91,214.5,28.0,11,0.68,26
兰州市,2021-03-18,141,轻度污染,362,91,214.5,39.0,20,0.85,13
兰州市,2021-03-19,141,轻度污染,356,91,214.5,19.0,5,0.5,49
兰州市,2021-03-20,141,轻度污染,345,58,214.5,20.0,7,0.44,63
兰州市,2021-03-21,122,轻度污染,336,41,194.0,29.0,6,0.55,60
兰州市,2021-03-22,122,轻度污染,340,51,194.0,56.0,12,0.96,40
兰州市,2021-03-23,103,轻度污染,315,46,155.0,59.0,15,1.09,47
兰州市,2021-03-24,141,轻度污染,356,57,214.5,61.0,13,0.95,44
兰州市,2021-03-25,141,轻度污染,356,57,214.5,44.0,12,0.84,56
兰州市,2021-03-26,140,轻度污染,351,53,214.5,28.0,7,0.57,80
兰州市,2021-03-27,115,轻度污染,316,48,181.0,52.0,18,0.99,54
兰州市,2021-03-28,141,轻度污染,262,59,214.5,47.0,13,0.95,50
兰州市,2021-03-29,141,轻度污染,346,91,214.5,43.0,13,0.82,47
兰州市,2021-03-30,141,轻度污染,316,75,214.5,41.0,11,0.85,50
兰州市,2021-03-31,73,良,193,40,99.0,24.0,7,0.65,62
兰州市,2021-04-01,32,优,115,20,29.0,22.0,6,0.54,63
兰州市,2021-04-02,25,优,62,17,20.0,27.0,6,0.58,54
